Check_Ave,Date,Item_Count,Location,Sub-total
7.29,2/20/2020,3389,ETC,"11,467.27"
7.65,2/20/2020,1799,Passport,"5,611.27"
7.91,2/20/2020,1381,Tylers,"5,885.73"
21.28,2/20/2020,30,Post Office,572.65
15.93,2/20/2020,822,Cellar,"3,607.35"
5.91,2/20/2020,305,Dean's Den,968.91
16.55,2/21/2020,914,Cellar,"3,581.22"
7.78,2/21/2020,1247,Passport,"3,495.55"
7.37,2/21/2020,2555,ETC,"8,555.70"
15.9,2/21/2020,38,Post Office,489.73
4.35,2/21/2020,650,8:15,"1,689.57"
5.96,2/21/2020,301,Lou's,955.57
8.1,2/21/2020,1089,Tylers,"4,595.27"
6.26,2/22/2020,89,Concessions,269
4.34,2/22/2020,431,8:15,"1,099.88"
15.82,2/22/2020,983,Cellar,"4,057.56"
6.32,2/22/2020,134,Concessions,430
7.59,2/22/2020,2451,ETC,"8,334.96"
9.51,2/22/2020,504,Passport,"1,637.35"
7.85,2/23/2020,3197,ETC,"10,963.90"
15.74,2/23/2020,720,Cellar,"2,665.84"
6.21,2/23/2020,120,Concessions,385
7.29,2/23/2020,336,Dean's Den,"1,072.32"
4.15,2/23/2020,1507,8:15,"3,920.12"
9.12,2/23/2020,749,Tylers,"3,401.39"
13.78,2/24/2020,39,Post Office,451
6.36,2/24/2020,1537,Lou's,"4,758.44"
7.66,2/24/2020,3768,ETC,"13,293.90"
7.14,2/24/2020,334,Dean's Den,"1,149.02"
7.99,2/24/2020,1448,Tylers,"6,214.46"
4.2,2/24/2020,1910,8:15,"5,062.13"
16.68,2/24/2020,628,Cellar,"2,254.68"
7.21,2/24/2020,1795,Passport,"5,348.05"
6.91,2/25/2020,376,Dean's Den,"1,242.48"
8.27,2/25/2020,35,Post Office,272.87
6.18,2/25/2020,1297,Lou's,"4,138.09"
7.44,2/25/2020,1794,Passport,"5,349.60"
7.23,2/25/2020,3523,ETC,"11,939.41"
15.95,2/25/2020,848,Cellar,"3,382.22"
8.07,2/25/2020,1455,Tylers,"6,189.02"
4.26,2/25/2020,1847,8:15,"4,864.37"
5.67,2/25/2020,11,Concessions,34
8.02,2/26/2020,1438,Tylers,"6,238.00"
4.27,2/26/2020,1804,8:15,"4,829.55"
7.7,2/26/2020,268,Concessions,839
16.35,2/26/2020,1293,Cellar,"6,197.65"
7.45,2/26/2020,1794,Passport,"5,359.26"
7.27,2/26/2020,3459,ETC,"11,762.11"
6.24,2/26/2020,357,Dean's Den,"1,134.51"
5.81,2/26/2020,1210,Lou's,"3,828.30"
6.83,2/26/2020,30,Post Office,197.13
6.95,2/26/2020,213,Concessions,674
5.8,2/27/2020,331,Dean's Den,"1,025.90"
6.29,2/27/2020,1228,Lou's,"3,811.75"
4.18,2/27/2020,1528,8:15,"3,885.61"
11.01,2/27/2020,42,Post Office,383.5
7.2,2/27/2020,1798,Passport,"5,278.75"
7.61,2/27/2020,3252,ETC,"11,270.85"
17.95,2/27/2020,950,Cellar,"4,610.83"
8.18,2/27/2020,1352,Tylers,"5,795.83"
4.34,2/28/2020,825,8:15,"2,141.56"
8.29,2/28/2020,1230,Tylers,"5,322.24"
8.09,2/28/2020,3168,ETC,"10,718.96"
7.69,2/28/2020,1186,Passport,"3,518.93"
15.77,2/28/2020,738,Cellar,"3,225.24"
7.56,2/28/2020,343,Lou's,"1,089.22"
5.18,2/28/2020,62,Concessions,176
9.57,2/28/2020,35,Post Office,315.12
5.15,2/29/2020,5,Dean's Den,15.45
4.81,2/29/2020,47,Concessions,125
9.19,2/29/2020,2727,Concessions,"12,357.00"
9.7,2/29/2020,2794,Concessions,"11,985.00"
5.1,2/29/2020,102,Concessions,306
8.93,2/29/2020,456,Passport,"1,448.39"
14.57,2/29/2020,1067,Cellar,"4,499.85"
4.42,2/29/2020,590,8:15,"1,504.31"
7.76,2/29/2020,2317,ETC,"7,942.55"
7.96,3/1/2020,3540,ETC,"12,363.00"
9.52,3/1/2020,858,Tylers,"4,065.66"
4.24,3/1/2020,1678,8:15,"4,458.95"
8.01,3/1/2020,214,Concessions,689
7.24,3/1/2020,368,Dean's Den,"1,150.91"
16.62,3/1/2020,689,Cellar,"2,500.23"
6.12,3/2/2020,1362,Lou's,"4,281.60"
4.2,3/2/2020,2240,8:15,"5,934.44"
7.99,3/2/2020,46,Post Office,333.89
14.95,3/2/2020,647,Cellar,"2,230.24"
7.13,3/2/2020,3566,ETC,"12,077.26"
7.73,3/2/2020,1784,Passport,"5,834.81"
8.09,3/2/2020,1418,Tylers,"6,271.24"
6.44,3/2/2020,409,Dean's Den,"1,223.85"
16.96,3/3/2020,735,Cellar,"2,915.03"
6.81,3/3/2020,3472,ETC,"11,903.07"
7.79,3/3/2020,2041,Concessions,"8,406.00"
6.15,3/3/2020,330,Dean's Den,"1,021.19"
7.27,3/3/2020,1734,Passport,"5,194.79"
12.28,3/3/2020,28,Post Office,318.5
7.89,3/3/2020,1377,Tylers,"5,809.27"
7.82,3/3/2020,1859,Concessions,"7,236.00"
5.95,3/3/2020,1280,Lou's,"4,118.05"
4.31,3/3/2020,2173,8:15,"5,709.95"
8.08,3/4/2020,1425,Tylers,"6,130.50"
4.14,3/4/2020,1970,8:15,"5,124.78"
7.28,3/4/2020,3416,ETC,"11,803.40"
7.42,3/4/2020,1846,Passport,"5,598.12"
12.56,3/4/2020,27,Post Office,312.49
5.86,3/4/2020,1300,Lou's,"4,030.54"
16.37,3/4/2020,1130,Cellar,"5,275.90"
6.07,3/4/2020,420,Dean's Den,"1,286.66"
7.36,3/5/2020,1927,Passport,"5,648.85"
17.04,3/5/2020,627,Cellar,"2,835.40"
8.1,3/5/2020,3774,ETC,"12,140.15"
6.45,3/5/2020,340,Dean's Den,"1,064.22"
8.28,3/5/2020,30,Post Office,229.05
7.81,3/5/2020,1284,Tylers,"5,428.09"
5.94,3/5/2020,1044,Lou's,"3,188.87"
4.56,3/5/2020,1461,8:15,"3,879.66"
13.27,3/6/2020,27,Post Office,330.93
6.79,3/6/2020,177,Lou's,598.63
8.17,3/6/2020,447,Tylers,"1,841.36"
8.25,3/6/2020,905,Passport,"2,664.73"
4.54,3/6/2020,439,8:15,"1,163.21"
10.8,3/6/2020,3446,ETC,"11,313.93"
8.91,3/7/2020,693,Tylers,"3,040.73"
8.72,3/8/2020,475,Tylers,"1,974.42"
10.39,3/9/2020,16,Post Office,144.57
10.17,3/9/2020,575,ETC,"1,796.55"
5.31,3/9/2020,159,8:15,469.65
5.14,3/10/2020,144,8:15,402.7
0,3/10/2020,,Cellar,0
9.54,3/10/2020,461,ETC,"1,627.43"
8.95,3/10/2020,21,Post Office,170.04
27.23,3/11/2020,15,Post Office,408.45
4.94,3/11/2020,168,8:15,458.99
0,3/11/2020,,Passport,0
11.69,3/11/2020,693,ETC,"2,167.29"
5.55,3/12/2020,160,8:15,454.2
30.4,3/12/2020,2645,ETC,"10,571.36"
28.87,3/12/2020,34,Post Office,836.92
12.38,3/13/2020,32,Post Office,370.55
46.79,3/13/2020,4981,ETC,"20,482.93"
5.82,3/13/2020,194,8:15,534.29
53.97,3/14/2020,5092,ETC,"20,776.42"
18.54,3/14/2020,9,Post Office,129.5
42.44,3/15/2020,14,Post Office,508.4
43.95,3/15/2020,4865,ETC,"18,014.79"
31.21,3/16/2020,21,Post Office,249.03
27.92,3/16/2020,1802,ETC,"6,446.25"
10.24,3/17/2020,19,Post Office,184.23
39.18,3/17/2020,2567,ETC,"9,557.67"
14.46,3/18/2020,33,Post Office,448.04
31.31,3/18/2020,1618,ETC,"6,009.02"
93.24,3/19/2020,23,Post Office,372.93
46.42,3/19/2020,2429,ETC,"9,280.95"
30.5,3/20/2020,26,Post Office,670.84
34.05,3/20/2020,1677,ETC,"5,920.63"
25.64,3/21/2020,942,ETC,"3,124.46"
19.13,3/22/2020,621,ETC,"2,008.27"
24.58,3/23/2020,810,ETC,"2,899.74"
7.03,3/23/2020,12,Post Office,41.3
19.5,3/24/2020,597,ETC,"2,182.72"
5.85,3/24/2020,2,Post Office,11.69
31.07,3/25/2020,708,ETC,"2,574.14"
26.55,3/25/2020,3,Post Office,79.65
43.37,3/26/2020,11,Post Office,86.73
34.38,3/26/2020,683,ETC,"2,714.74"
9.07,3/27/2020,36,ETC,115.02
59.23,3/27/2020,25,Post Office,56.25
10.6,3/28/2020,50,ETC,165.98
9.94,3/29/2020,30,ETC,96.72
12.44,3/30/2020,14,Post Office,149.3
15.07,3/30/2020,89,ETC,293.91
11.57,3/31/2020,9,Post Office,104.07
6.23,3/31/2020,42,ETC,109.38
6.05,4/1/2020,22,ETC,64.76
10.77,4/1/2020,6,Post Office,64.6
7.87,4/2/2020,9,Post Office,70.8
16.23,4/2/2020,83,ETC,189.75
5.93,4/3/2020,25,ETC,75.16
22.65,4/3/2020,3,Post Office,67.95
6.26,4/4/2020,14,ETC,36.4
11.15,4/5/2020,28,ETC,119.81
3.54,4/6/2020,8,ETC,24.04
12.19,4/6/2020,16,Post Office,170.7
8.56,4/7/2020,61,ETC,174.75
24.37,4/7/2020,17,Post Office,487.4
13.86,4/8/2020,14,Post Office,166.35
11.5,4/8/2020,10,ETC,44.9
9.85,4/9/2020,20,Post Office,157.64
19.58,4/10/2020,8,Post Office,156.45
5.91,4/10/2020,25,ETC,57.58
22.09,4/11/2020,11,ETC,42.52
24.78,4/12/2020,11,ETC,47.39
17.08,4/13/2020,17,Post Office,221.99
8.44,4/13/2020,5,ETC,16.46
8.44,4/14/2020,8,ETC,24.78
9.2,4/14/2020,8,Post Office,73.57
5.48,4/15/2020,6,Post Office,32.55
15.01,4/15/2020,22,ETC,87.88
26.53,4/16/2020,8,ETC,25.88
12.48,4/16/2020,7,Post Office,74.89
11.08,4/17/2020,11,Post Office,110.8
16.18,4/17/2020,28,ETC,110.2
10.12,4/18/2020,12,ETC,39.09
30.78,4/19/2020,7,ETC,30.03
15.8,4/20/2020,40,ETC,122.89
8.9,4/20/2020,11,Post Office,89
33.19,4/21/2020,19,Post Office,497.8
35.8,4/21/2020,7,ETC,34.93
11.02,4/22/2020,10,Post Office,110.15
3.8,4/22/2020,9,ETC,25.82
9.33,4/23/2020,8,Post Office,46.65
21.79,4/23/2020,4,ETC,21.26
19.61,4/24/2020,16,Post Office,274.59
2.78,4/24/2020,3,ETC,5.42
31.15,4/25/2020,17,ETC,121.59
1.58,4/26/2020,2,ETC,1.54
7.35,4/27/2020,10,Post Office,66.15
13.7,4/27/2020,11,ETC,39.65
33.11,4/28/2020,5,Post Office,165.57
7.83,4/28/2020,2,ETC,7.64
13.49,4/29/2020,12,ETC,39.29
9.71,4/29/2020,9,Post Office,77.6
11.53,4/30/2020,5,Post Office,46.13
19.1,4/30/2020,10,ETC,36.74
20.84,5/1/2020,22,ETC,81.25
11.42,5/1/2020,7,Post Office,79.95
4.23,5/2/2020,5,ETC,16.51
19.03,5/3/2020,6,ETC,36.9
22,5/4/2020,19,Post Office,286.05
7.92,5/4/2020,11,ETC,38.65
14.77,5/5/2020,3,ETC,28.63
22.04,5/5/2020,9,Post Office,198.35
7.68,5/6/2020,1,ETC,7.29
14.02,5/6/2020,24,Post Office,266.13
63.81,5/7/2020,13,Post Office,638.05
11.66,5/7/2020,2,ETC,11.38
9.89,5/8/2020,3,ETC,9.53
14.82,5/8/2020,3,Post Office,44.45
16.31,5/10/2020,5,ETC,15.8
48.14,5/11/2020,9,Post Office,96.28
9.47,5/11/2020,1,ETC,8.99
3.06,5/12/2020,1,ETC,2.99
4.21,5/12/2020,6,Post Office,25.15
249.91,5/13/2020,12,Post Office,249.86
1.32,5/13/2020,1,ETC,1.29
17.89,5/14/2020,5,ETC,17.45
19.77,5/14/2020,14,Post Office,138.4
14.39,5/15/2020,5,Post Office,57.55
10.41,5/15/2020,4,ETC,10.16
6.52,5/16/2020,3,ETC,6.27
11.66,5/18/2020,8,Post Office,93.25
8.91,5/18/2020,3,ETC,16.98
16.79,5/19/2020,22,ETC,80.86
23.47,5/19/2020,18,Post Office,258.12
18.01,5/20/2020,9,Post Office,125.9
2.45,5/20/2020,1,ETC,2.39
28.37,5/21/2020,22,ETC,82.08
32.13,5/21/2020,6,Post Office,64.25
28.95,5/22/2020,23,Post Office,492.08
11.47,5/22/2020,13,ETC,33.37
11.64,5/25/2020,6,ETC,22.24
10.56,5/26/2020,14,Post Office,147.9
"1,242.89",5/27/2020,16,Post Office,"1,242.74"
5.1,5/27/2020,2,ETC,4.98
10.7,5/28/2020,11,Post Office,107
19.58,5/29/2020,9,Post Office,137.05
15.08,5/29/2020,2,ETC,14.48
10.99,6/1/2020,10,Post Office,98.94
5.67,6/2/2020,3,Post Office,17
8.49,6/3/2020,2,ETC,8.28
40.47,6/3/2020,11,Post Office,242.1
28.93,6/4/2020,4,Post Office,115.7
24.15,6/5/2020,4,ETC,23.56
170.96,6/5/2020,11,Post Office,"1,367.17"
24.31,6/7/2020,15,ETC,47.11
14.31,6/8/2020,15,Post Office,143.1
6.11,6/8/2020,7,ETC,23.53
28.68,6/9/2020,9,Post Office,229.41
3.83,6/9/2020,2,ETC,3.68
3.58,6/10/2020,2,ETC,6.98
11.98,6/10/2020,11,Post Office,131.75
38.07,6/11/2020,28,Post Office,570.01
6.33,6/11/2020,2,ETC,6.18
27.22,6/12/2020,13,Post Office,325.39
3.89,6/12/2020,1,ETC,3.69
15.45,6/13/2020,2,ETC,15.38
33.66,6/15/2020,9,Post Office,302.93
9.39,6/15/2020,11,ETC,27.31
11.52,6/16/2020,6,ETC,11.24
0,6/16/2020,,8:15,0
26.9,6/16/2020,5,Post Office,134.5
19.4,6/17/2020,44,Post Office,229.4
13.08,6/17/2020,4,ETC,12.76
24.65,6/18/2020,11,Post Office,246.48
52.89,6/19/2020,17,Post Office,475.02
6.34,6/19/2020,2,ETC,6.08
27.36,6/20/2020,4,ETC,26.36
13.28,6/21/2020,2,ETC,12.68
35.61,6/22/2020,25,Post Office,461.81
4.61,6/22/2020,5,ETC,13.55
21.98,6/23/2020,11,ETC,42.39
16.66,6/23/2020,9,Post Office,133.31
10.81,6/24/2020,12,Post Office,129.66
5.66,6/24/2020,6,ETC,27.24
18.81,6/25/2020,14,ETC,54.26
198.06,6/25/2020,14,Post Office,197.85
10.48,6/26/2020,6,ETC,20.21
36.85,6/26/2020,8,Post Office,147.38
3.46,6/27/2020,2,ETC,3.38
1.53,6/28/2020,1,ETC,1.49
4.4,6/29/2020,1,ETC,4.29
27.35,6/29/2020,7,Post Office,82.04
8.99,6/30/2020,3,ETC,8.77
61.28,7/1/2020,14,Post Office,367.68
9.36,7/1/2020,7,ETC,18.15
4.83,7/2/2020,3,Post Office,14.48
11.41,7/3/2020,5,ETC,11.05
3.82,7/6/2020,2,ETC,3.78
27.63,7/7/2020,10,Post Office,221.01
7.75,7/7/2020,4,ETC,7.56
19.12,7/8/2020,11,ETC,36.81
18.21,7/8/2020,4,Post Office,72.84
8.63,7/9/2020,9,Post Office,86.26
6.19,7/9/2020,5,ETC,12.07
1.42,7/10/2020,1,ETC,1.39
56.64,7/10/2020,7,Post Office,396.45
8.53,7/13/2020,12,Post Office,93.86
7.06,7/13/2020,12,ETC,34.44
9.8,7/14/2020,12,Post Office,98
8.47,7/14/2020,4,ETC,8.26
24.38,7/15/2020,18,Post Office,365.7
9.99,7/16/2020,1,Post Office,9.99
39.58,7/17/2020,10,Post Office,196.49
36.27,7/18/2020,9,ETC,34.91
15.65,7/19/2020,15,ETC,45.11
5.53,7/20/2020,2,Post Office,11.05
5.52,7/20/2020,4,ETC,10.82
16.96,7/21/2020,9,Post Office,135.65
216.1,7/22/2020,7,Post Office,216.1
8.18,7/22/2020,4,ETC,15.96
3.3,7/23/2020,2,ETC,3.18
33.86,7/23/2020,20,Post Office,338.29
327.6,7/24/2020,15,Post Office,327.6
8.25,7/24/2020,6,ETC,24.14
23.57,7/27/2020,5,Post Office,117.85
5.82,7/27/2020,2,ETC,5.68
12.53,7/28/2020,4,ETC,12.22
239.55,7/28/2020,11,Post Office,239.55
71.84,7/29/2020,7,Post Office,71.84
4.49,7/29/2020,2,ETC,4.38
225.93,7/30/2020,9,Post Office,225.93
7.16,7/31/2020,1,ETC,6.99
3.04,8/3/2020,3,ETC,8.77
45.82,8/3/2020,13,Post Office,137.1
0,8/4/2020,,Post Office,0
8.41,8/4/2020,12,ETC,24.68
148.46,8/5/2020,10,Post Office,588.76
0,8/6/2020,,Post Office,0
3.23,8/6/2020,4,ETC,9.46
5.36,8/7/2020,4,ETC,10.46
327.3,8/7/2020,4,Post Office,327.3
7.13,8/8/2020,4,ETC,6.96
11.85,8/10/2020,6,ETC,22.74
145.77,8/10/2020,6,Post Office,145.77
25.25,8/11/2020,3,Post Office,25.25
3.26,8/11/2020,4,ETC,6.36
9.55,8/12/2020,9,ETC,36.51
121.6,8/12/2020,8,Post Office,121.6
7.64,8/13/2020,5,Post Office,38.1
0,8/13/2020,,ETC,0
13.3,8/14/2020,321,ETC,"1,448.33"
101.7,8/14/2020,14,Post Office,203.3
11.91,8/15/2020,264,ETC,"1,223.93"
10.07,8/16/2020,313,ETC,"1,206.39"
72.94,8/17/2020,17,Post Office,145.88
8.58,8/17/2020,377,ETC,"1,489.54"
18.54,8/18/2020,18,Post Office,164.99
9.92,8/18/2020,406,ETC,"1,554.43"
66.42,8/19/2020,21,Post Office,263.09
11.71,8/19/2020,819,ETC,"3,108.55"
11.32,8/20/2020,1348,ETC,"5,237.03"
12.24,8/20/2020,7,Post Office,72.19
11.34,8/21/2020,1530,ETC,"6,083.58"
7.35,8/21/2020,18,Post Office,117.44
11.72,8/22/2020,1890,ETC,"7,235.08"
12.71,8/23/2020,2148,ETC,"8,327.78"
112.52,8/24/2020,22,Post Office,223.77
9.94,8/24/2020,1788,ETC,"6,818.85"
7.23,8/24/2020,111,Dean's Den,346.94
5.82,8/25/2020,76,Dean's Den,226.96
9.96,8/25/2020,1778,ETC,"6,701.29"
33.39,8/25/2020,14,Post Office,300.53
19.59,8/26/2020,18,Post Office,116.84
9.07,8/26/2020,1657,ETC,"6,209.84"
6.13,8/26/2020,140,Dean's Den,429
9.44,8/27/2020,1776,ETC,"6,655.22"
6.07,8/27/2020,110,Dean's Den,321.45
16.6,8/27/2020,16,Post Office,114.56
23.46,8/28/2020,18,Post Office,234.15
9.36,8/28/2020,1755,ETC,"6,390.66"
9.75,8/29/2020,1702,ETC,"6,221.90"
10.22,8/30/2020,2068,ETC,"7,491.00"
5.23,8/30/2020,76,Dean's Den,214.26
7.23,8/31/2020,92,Dean's Den,325.23
37.19,8/31/2020,9,Post Office,111.45
9.34,8/31/2020,1839,ETC,"6,689.82"
5.85,9/1/2020,131,Dean's Den,415.2
63.76,9/1/2020,26,Post Office,634.91
9.55,9/1/2020,1866,ETC,"6,830.55"
9.74,9/2/2020,1875,ETC,"6,943.83"
6.01,9/2/2020,141,Dean's Den,432.74
12.1,9/2/2020,20,Post Office,156.42
9.6,9/3/2020,1922,ETC,"7,187.22"
6.06,9/3/2020,136,Dean's Den,417.85
12.64,9/3/2020,15,Post Office,151.45
18.32,9/4/2020,24,Post Office,183.08
9.13,9/4/2020,1843,ETC,"6,581.97"
9.54,9/5/2020,1615,ETC,"5,980.34"
10.14,9/6/2020,2062,ETC,"7,387.94"
6.96,9/6/2020,123,Dean's Den,368.63
10.16,9/7/2020,2197,ETC,"7,953.46"
6.21,9/7/2020,160,Dean's Den,540.08
25.19,9/8/2020,40,Post Office,425.32
9.55,9/8/2020,2075,ETC,"7,585.35"
6.37,9/8/2020,156,Dean's Den,496.8
6.26,9/9/2020,145,Dean's Den,450.87
12.72,9/9/2020,36,Post Office,251.38
10.3,9/9/2020,2195,ETC,"8,421.26"
9.28,9/10/2020,1964,ETC,"7,248.65"
6.98,9/10/2020,180,Dean's Den,606.65
7.91,9/10/2020,17,Post Office,110.7
15.59,9/11/2020,34,Post Office,354.32
9.48,9/11/2020,1716,ETC,"6,098.66"
10.24,9/12/2020,1796,ETC,"6,576.26"
6.89,9/13/2020,114,Dean's Den,337.82
10.13,9/13/2020,1991,ETC,"7,202.88"
10.02,9/14/2020,2358,ETC,"8,946.40"
7.27,9/14/2020,146,Dean's Den,465.05
17.52,9/14/2020,30,Post Office,362.67
9.41,9/15/2020,1924,ETC,"7,169.60"
8.24,9/15/2020,28,Post Office,156.3
6.62,9/15/2020,119,Dean's Den,357.56
9.81,9/16/2020,2178,ETC,"8,436.64"
7.35,9/16/2020,156,Dean's Den,551.13
9,9/16/2020,36,Post Office,267.44
13.29,9/17/2020,5,Post Office,66.46
8.1,9/17/2020,154,Dean's Den,542.5
10.59,9/17/2020,1716,ETC,"6,997.83"
9.83,9/18/2020,1800,ETC,"6,596.33"
30.56,9/18/2020,19,Post Office,304.22
9.43,9/19/2020,1737,ETC,"6,434.31"
7.54,9/20/2020,143,Dean's Den,437.31
10.26,9/20/2020,2111,ETC,"7,843.93"
19.59,9/21/2020,36,Post Office,291.17
10.25,9/21/2020,2235,ETC,"8,542.88"
6.58,9/21/2020,158,Dean's Den,454.23
6.84,9/22/2020,161,Dean's Den,512.43
8.74,9/22/2020,14,Post Office,87.11
9.46,9/22/2020,2112,ETC,"7,789.66"
9.42,9/23/2020,2300,ETC,"8,525.74"
6.59,9/23/2020,150,Dean's Den,441.18
11.32,9/23/2020,27,Post Office,178.26
6.1,9/24/2020,157,Dean's Den,463.75
7.58,9/24/2020,22,Post Office,151.22
9.5,9/24/2020,1942,ETC,"7,419.91"
9.69,9/25/2020,1532,ETC,"5,686.37"
10.95,9/25/2020,28,Post Office,240.43
9.28,9/26/2020,1521,ETC,"5,544.81"
9.88,9/27/2020,1989,ETC,"7,413.66"
7.95,9/27/2020,132,Dean's Den,452.43
9.85,9/28/2020,2247,ETC,"8,328.49"
10.11,9/28/2020,28,Post Office,251.2
7.24,9/28/2020,128,Dean's Den,427.04
9.55,9/29/2020,2074,ETC,"7,976.55"
6.66,9/29/2020,129,Dean's Den,439.58
12.77,9/29/2020,34,Post Office,413.64
11.35,9/30/2020,17,Post Office,177.63
6.4,9/30/2020,128,Dean's Den,402.49
9.37,9/30/2020,2126,ETC,"8,067.80"
9.41,10/1/2020,2115,ETC,"7,914.64"
7.11,10/1/2020,160,Dean's Den,497.6
12.48,10/1/2020,24,Post Office,173.29
9.54,10/2/2020,11,Post Office,112.88
8.95,10/2/2020,1689,ETC,"6,165.93"
9.41,10/3/2020,1604,ETC,"5,905.41"
10.28,10/4/2020,1875,ETC,"7,240.48"
7.26,10/4/2020,134,Dean's Den,457.42
6.47,10/5/2020,172,Dean's Den,549.38
17.04,10/5/2020,33,Post Office,576.37
9.63,10/5/2020,1984,ETC,"7,642.27"
9.12,10/6/2020,2275,ETC,"8,408.62"
6.93,10/6/2020,210,Dean's Den,692.57
19.46,10/6/2020,38,Post Office,420.78
6.64,10/7/2020,180,Dean's Den,571.13
10.33,10/7/2020,22,Post Office,194.73
9.19,10/7/2020,2027,ETC,"7,287.90"
8.65,10/8/2020,1822,ETC,"6,778.63"
6.58,10/8/2020,231,Dean's Den,691.04
11,10/8/2020,30,Post Office,282.27
10.41,10/9/2020,26,Post Office,246.95
8.69,10/9/2020,1514,ETC,"5,404.10"
9.68,10/10/2020,1485,ETC,"5,506.54"
10.03,10/11/2020,1526,ETC,"5,779.54"
7.34,10/11/2020,139,Dean's Den,469.47
10.02,10/12/2020,2311,ETC,"8,670.16"
6.71,10/12/2020,176,Dean's Den,550.04
7.17,10/12/2020,32,Post Office,190.88
6.28,10/13/2020,29,Post Office,130.4
6.14,10/13/2020,181,Dean's Den,545.83
9.15,10/13/2020,1912,ETC,"7,262.46"
6.87,10/14/2020,134,Dean's Den,418.14
9.03,10/14/2020,1982,ETC,"7,358.39"
6.84,10/14/2020,34,Post Office,202.38
9.01,10/15/2020,1825,ETC,"7,008.54"
6.67,10/15/2020,196,Dean's Den,613.39
9.95,10/15/2020,37,Post Office,296.13
10.77,10/16/2020,31,Post Office,287.87
9.58,10/16/2020,1451,ETC,"5,656.90"
10.07,10/17/2020,1549,ETC,"6,031.82"
6.48,10/18/2020,172,Dean's Den,537.66
10.28,10/18/2020,1704,ETC,"6,580.13"
9.75,10/19/2020,2136,ETC,"8,194.82"
6.86,10/19/2020,159,Dean's Den,520.84
9.12,10/19/2020,33,Post Office,279.47
9.94,10/20/2020,32,Post Office,282.21
9.34,10/20/2020,2018,ETC,"7,681.80"
6.35,10/20/2020,190,Dean's Den,628.46
9.45,10/21/2020,2033,ETC,"7,774.20"
6.85,10/21/2020,211,Dean's Den,670.82
18.75,10/21/2020,27,Post Office,468.76
9.77,10/22/2020,35,Post Office,251.91
9.21,10/22/2020,1866,ETC,"6,921.72"
6.41,10/22/2020,194,Dean's Den,608.53
16.38,10/23/2020,13,Post Office,145.82
9.34,10/23/2020,1593,ETC,"6,027.20"
9.04,10/24/2020,1384,ETC,"5,098.76"
7.11,10/25/2020,150,Dean's Den,532.21
10.1,10/25/2020,1891,ETC,"7,228.59"
14.37,10/26/2020,35,Post Office,423.92
6.92,10/26/2020,150,Dean's Den,470.03
10.03,10/26/2020,2093,ETC,"7,965.78"
5.86,10/27/2020,183,Dean's Den,532.15
8.92,10/27/2020,1871,ETC,"6,983.20"
5.9,10/27/2020,38,Post Office,215.32
9.73,10/28/2020,1847,ETC,"7,082.65"
6.1,10/28/2020,150,Dean's Den,456.64
10.96,10/28/2020,32,Post Office,283.32
6.48,10/29/2020,138,Dean's Den,400.95
11.06,10/29/2020,10,Post Office,96.71
8.97,10/29/2020,1769,ETC,"6,727.37"
9.01,10/30/2020,1458,ETC,"5,294.94"
13.57,10/30/2020,33,Post Office,392.08
9.59,10/31/2020,1525,ETC,"5,275.02"
10.89,11/1/2020,1713,ETC,"6,607.74"
6.81,11/1/2020,189,Dean's Den,611.55
7.61,11/2/2020,25,Post Office,186.14
10.85,11/2/2020,2225,ETC,"8,510.94"
8.01,11/2/2020,165,Dean's Den,576.18
9.75,11/3/2020,2224,ETC,"8,332.78"
6.7,11/3/2020,250,Dean's Den,756.41
10.87,11/3/2020,14,Post Office,119.49
21.38,11/4/2020,2,Post Office,42.75
10.01,11/4/2020,2120,ETC,"8,016.91"
7.21,11/4/2020,214,Dean's Den,619.5
10.06,11/5/2020,2072,ETC,"8,125.53"
7.69,11/5/2020,196,Dean's Den,630.05
15.62,11/5/2020,20,Post Office,279.58
13.19,11/6/2020,15,Post Office,169.98
9.06,11/6/2020,1727,ETC,"6,372.13"
10.41,11/7/2020,1690,ETC,"6,206.68"
7.42,11/8/2020,225,Dean's Den,718.48
10.4,11/8/2020,2221,ETC,"8,369.89"
6.38,11/9/2020,223,Dean's Den,674.03
9.42,11/9/2020,2252,ETC,"8,419.63"
11.31,11/9/2020,14,Post Office,144.15
10.63,11/10/2020,2513,ETC,"8,968.78"
6.31,11/10/2020,208,Dean's Den,630.25
15.99,11/10/2020,20,Post Office,237.8
7.16,11/11/2020,198,Dean's Den,578.24
10.5,11/11/2020,13,Post Office,104.96
10.7,11/11/2020,2072,ETC,"7,929.08"
10.98,11/12/2020,2302,ETC,"8,996.18"
6.02,11/12/2020,218,Dean's Den,659.3
9.37,11/12/2020,23,Post Office,204.46
22.55,11/13/2020,29,Post Office,560.41
9.71,11/13/2020,1737,ETC,"6,315.42"
10.28,11/14/2020,1814,ETC,"6,816.44"
10.86,11/15/2020,1847,ETC,"7,010.05"
6.2,11/15/2020,125,Dean's Den,376.2
10.78,11/16/2020,1895,ETC,"7,251.98"
5.69,11/16/2020,140,Dean's Den,402.82
15.25,11/16/2020,22,Post Office,274.38
22.2,11/17/2020,17,Post Office,398.06
11.77,11/17/2020,2153,ETC,"8,328.01"
6.7,11/17/2020,157,Dean's Den,487.57
7.93,11/18/2020,119,Dean's Den,379.92
