STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/19/2018,7.38,,1.25,0,0,86,98,74,,20,20,32,42.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/20/2018,5.14,,0.45,0,0,78,89,71,,320,330,19.9,25.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/21/2018,5.82,,0.21,0,0,78,89,70,,10,60,13,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/22/2018,9.4,,7.61,0,0,77,86,72,,350,350,30,35.1,1,1,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/23/2018,5.82,,0,0,0,77,88,70,,250,240,16.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/24/2018,6.04,,0.24,0,0,80,91,72,,260,250,25.9,33.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/25/2018,5.82,,0,0,0,77,86,70,,10,360,16.1,19.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/26/2018,6.71,,0,0,0,74,79,67,,140,140,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/27/2018,6.93,,0,0,0,75,86,66,,180,210,15,23.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/28/2018,5.82,,0,0,0,81,91,73,,280,260,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/29/2018,4.7,,0,0,0,82,91,72,,10,360,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",6/30/2018,4.03,,0,0,0,81,93,69,,200,180,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/1/2018,3.13,,0,0,0,83,95,71,,170,200,10.1,12.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/2/2018,4.47,,0,0,0,85,96,74,,170,140,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/3/2018,4.47,,0,0,0,85,95,75,,110,110,13,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/4/2018,5.37,,0,0,0,82,93,72,,90,80,13,16.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/5/2018,4.47,,0,0,0,83,93,73,,140,150,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/6/2018,8.5,,0.91,0,0,83,93,73,,120,120,23.9,29.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/7/2018,10.51,,0,0,0,74,80,62,,20,20,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/8/2018,8.5,,0,0,0,69,82,57,,40,50,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/9/2018,4.92,,0,0,0,72,85,58,,20,20,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/10/2018,4.7,,0,0,0,78,92,63,,10,360,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/11/2018,5.59,,0.72,0,0,81,92,72,,200,200,21,25.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/12/2018,6.26,,0,0,0,79,89,70,,130,120,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/13/2018,6.71,,0,0,0,76,85,65,,100,60,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/14/2018,2.68,,0,0,0,74,86,61,,150,170,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/15/2018,6.26,,0,0,0,78,91,67,,190,200,14.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/16/2018,7.61,,0,0,0,81,93,74,,200,210,17,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/17/2018,8.72,,0.19,0,0,81,92,73,,340,340,23,29.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/18/2018,7.38,,0,0,0,77,86,68,,10,20,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/19/2018,6.71,,0,0,0,77,89,66,,100,40,13,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/20/2018,6.71,,0,0,0,77,86,67,,120,120,15,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/21/2018,11.18,,1.28,0,0,71,73,67,,340,340,23,28,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/22/2018,6.04,,0.45,0,0,72,84,65,,180,180,29.1,36.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/23/2018,8.72,,0.2,0,0,76,82,71,,130,140,16.1,21.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/24/2018,9.62,,0.34,0,0,76,80,73,,140,140,17,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/25/2018,7.61,,0.18,0,0,76,83,71,,180,150,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/26/2018,4.7,,0,0,0,76,88,68,,220,230,12.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/27/2018,5.14,,0.2,0,0,80,90,72,,200,220,25.9,32,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/28/2018,5.37,,0.15,0,0,78,87,71,,40,40,13,14.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/29/2018,6.49,,0,0,0,77,86,69,,30,40,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/30/2018,5.37,,0.62,0,0,75,76,72,,110,60,16.1,25.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",7/31/2018,5.37,,0.44,0,0,76,86,72,,190,190,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/1/2018,11.41,,0,0,0,80,89,75,,210,110,21,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/2/2018,9.4,,0.09,0,0,79,89,72,,150,210,18.1,23,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/3/2018,9.4,,0.02,0,0,76,83,72,,180,170,18.1,23,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/4/2018,5.59,,0,0,0,79,89,73,,210,210,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/5/2018,3.8,,0.01,0,0,80,91,71,,10,10,15,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/6/2018,3.13,,0.37,0,0,79,89,70,,200,70,21,33.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/7/2018,5.82,,0,0,0,81,92,72,,200,220,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/8/2018,6.93,,0,0,0,83,95,72,,320,280,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/9/2018,4.7,,0.09,0,0,82,91,73,,10,360,25.9,35.1,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/10/2018,3.13,,0,0,0,81,91,73,,360,10,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/11/2018,4.47,,0,0,0,80,91,72,,100,90,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/12/2018,4.92,,0.47,0,0,77,89,69,,330,330,31.1,36.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/13/2018,5.82,,0.34,0,0,74,85,66,,250,250,23,32,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/14/2018,4.92,,0.04,0,0,73,87,63,,320,310,21,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/15/2018,2.91,,0,0,0,78,89,68,,240,250,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/16/2018,4.03,,0,0,0,80,92,69,,250,200,12.1,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/17/2018,7.38,,0,0,0,83,93,74,,200,240,18.1,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/18/2018,8.5,,0.04,0,0,81,90,72,,180,180,17,19.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/19/2018,5.14,,0.08,0,0,77,87,73,,320,330,10.1,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/20/2018,7.61,,0.13,0,0,77,86,73,,70,70,14.1,18.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/21/2018,7.83,,0.48,0,0,78,88,74,,220,210,23.9,29.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/22/2018,7.61,,0.8,0,0,77,88,69,,350,340,28,33.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/23/2018,7.83,,0,0,0,71,80,61,,330,10,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/24/2018,3.58,,0,0,0,70,83,58,,110,120,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/25/2018,2.91,,0,0,0,71,82,60,,90,120,8.1,11,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/26/2018,5.59,,0,0,0,74,88,61,,210,240,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/27/2018,3.13,,0,0,0,80,92,70,,120,180,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/28/2018,6.71,,0.01,0,0,83,94,73,,350,350,16.1,21,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/29/2018,7.83,,0,0,0,84,96,74,,200,230,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/30/2018,6.26,,0.35,0,0,83,94,72,,270,240,18.1,27.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",8/31/2018,4.47,,0.03,0,0,78,89,71,,120,60,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/1/2018,4.47,,1.02,0,0,79,88,70,,250,250,28,36,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/2/2018,2.68,,0,0,0,78,91,70,,150,100,8.1,10.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/3/2018,2.68,,0,0,0,82,94,73,,140,180,8.1,10.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/4/2018,3.13,,0,0,0,83,92,75,,40,40,15,19,,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/5/2018,2.91,,0,0,0,82,92,73,,170,160,10.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/6/2018,2.91,,0,0,0,82,93,72,,240,210,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/7/2018,2.68,,0.11,0,0,82,92,73,,300,290,17,19.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/8/2018,8.05,,0,0,0,75,84,69,,20,20,19.9,23,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/9/2018,8.72,,0.19,0,0,70,73,67,,40,50,16.1,25.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/10/2018,6.71,,0,0,0,75,86,68,,110,120,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/11/2018,4.7,,0.06,0,0,78,89,72,,10,160,13,16.1,1,1,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/12/2018,6.04,,0.26,0,0,77,88,72,,50,40,13,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/13/2018,12.3,,0.28,0,0,77,83,73,,30,40,21,30,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/14/2018,12.75,,0.09,0,0,76,80,74,,70,70,19.9,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/15/2018,12.3,,0.16,0,0,76,82,72,,70,90,19.9,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/16/2018,10.51,,0.24,0,0,76,83,72,,110,120,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/17/2018,10.96,,0.38,0,0,76,83,74,,140,130,21,25.1,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/18/2018,9.4,,0.16,0,0,78,83,71,,230,230,21,23.9,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/19/2018,6.93,,0,0,0,77,88,68,,360,10,18.1,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/20/2018,5.59,,0,0,0,74,84,66,,120,120,15,19.9,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/21/2018,6.71,,0.01,0,0,73,82,66,,190,190,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/22/2018,8.72,,0,0,0,75,85,67,,40,40,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/23/2018,7.83,,0.91,0,0,66,67,62,,20,30,13,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/24/2018,8.5,,0.04,0,0,67,71,64,,70,70,14.1,17,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/25/2018,5.14,,0,0,0,76,86,71,,130,160,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/26/2018,6.71,,0.24,0,0,78,89,73,,270,280,23,31.1,1,,1,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/27/2018,7.16,,0.22,0,0,71,73,63,,10,350,12.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/28/2018,4.47,,0.16,0,0,66,79,60,,300,300,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/29/2018,2.24,,0,0,0,67,80,57,,30,30,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",9/30/2018,4.25,,0,0,0,68,79,59,,110,150,8.9,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/1/2018,4.7,,0,0,0,70,84,60,,210,190,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/2/2018,8.28,,0,0,0,72,84,64,,190,220,17,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/3/2018,4.03,,0,0,0,77,90,65,,220,220,12.1,14.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/4/2018,4.7,,0,0,0,77,92,66,,280,270,12.1,17,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/5/2018,6.93,,0,0,0,73,78,66,,10,20,16.1,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/6/2018,3.58,,0,0,0,71,83,65,,360,110,10.1,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/7/2018,3.36,,0,0,0,76,87,68,,130,140,8.1,11,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/8/2018,5.14,,0,0,0,76,85,69,,120,120,16.1,19,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/9/2018,5.82,,0,0,0,75,85,70,,130,130,15,18.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/10/2018,4.92,,0,0,0,74,84,68,,170,140,12.1,14.1,1,1,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/11/2018,13.65,,3.69,0,0,77,83,68,,350,350,45,57,1,,1,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/12/2018,8.5,,0,0,0,65,70,52,,360,350,18.1,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/13/2018,6.49,,0,0,0,57,67,47,,30,310,17,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/14/2018,3.58,,0,0,0,54,64,47,,20,170,8.9,11,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/15/2018,10.74,,0,0,0,67,82,60,,210,210,23.9,31.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/16/2018,6.71,,0.04,0,0,66,73,57,,30,20,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/17/2018,6.71,,0.1,0,0,61,72,50,,270,270,21.9,27.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/18/2018,7.16,,0,0,0,54,62,42,,320,10,16.1,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/19/2018,6.71,,0,0,0,50,66,38,,180,170,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/20/2018,9.84,,0.08,0,0,59,67,55,,320,340,31.1,38.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/21/2018,13.87,,0,0,0,53,58,38,,330,320,29.1,36.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/22/2018,5.14,,0,0,0,45,59,33,,180,210,15,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/23/2018,8.5,,0,0,0,54,72,40,,230,240,16.1,21,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/24/2018,10.07,,0,0,0,53,61,41,,350,330,23.9,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/25/2018,4.25,,0,0,0,45,55,36,,20,20,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/26/2018,7.61,,1.88,0,0,45,54,42,,70,70,18.1,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/27/2018,9.62,,0.24,0,0,54,62,50,,300,280,17,21.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/28/2018,11.41,,0.01,0,0,55,64,47,,240,250,19.9,25.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/29/2018,8.72,,0,0,0,56,66,43,,280,270,21,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/30/2018,4.92,,0,0,0,51,65,39,,310,260,13,16.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",10/31/2018,9.4,,0,0,0,55,72,44,,230,220,23,29.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/1/2018,12.75,,0,0,0,63,74,55,,180,180,25.9,36,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/2/2018,12.97,,0.05,0,0,70,72,64,,220,210,31.1,40,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/3/2018,8.5,,0.09,0,0,60,64,42,,280,290,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/4/2018,6.26,,0,0,0,49,63,37,,90,100,14.1,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/5/2018,6.71,,1.22,0,0,56,62,53,,80,70,15,21,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/6/2018,8.72,,0.21,0,0,60,72,54,,290,300,25.1,32,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/7/2018,2.24,,0,0,0,60,71,47,,360,270,8.9,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/8/2018,8.28,,0,0,0,57,63,51,,20,30,18.1,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/9/2018,6.93,,0.44,0,0,51,53,48,,270,270,12.1,15,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/10/2018,10.29,,0,0,0,49,52,32,,330,330,21.9,27.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/11/2018,3.58,,0,0,0,38,50,29,,10,10,13,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/12/2018,3.36,,0.76,0,0,40,51,32,,20,20,10.1,12.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/13/2018,6.93,,0.39,0,0,48,57,44,,310,310,15,19,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/14/2018,8.05,,0,0,0,44,46,39,,350,360,16.1,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/15/2018,13.87,,1.02,0,0,40,46,36,,30,30,23,31.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/16/2018,9.84,,0,0,0,43,53,35,,260,250,19.9,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/17/2018,1.12,,0,0,0,42,54,31,,40,20,12.1,14.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/18/2018,2.24,,0,0,0,42,55,32,,200,190,8.9,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/19/2018,4.92,,0,0,0,46,60,35,,170,240,8.9,13,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/20/2018,8.05,,0,0,0,52,65,37,,330,290,21,25.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/21/2018,5.82,,0,0,0,42,55,29,,20,330,16.1,19.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/22/2018,8.05,,0,0,0,38,43,32,,50,50,17,21.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/23/2018,4.92,,0,0,0,32,37,27,,40,40,14.1,18.1,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/24/2018,6.71,,1.37,0,0,40,52,33,,290,300,25.9,35.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/25/2018,5.82,,0,0,0,47,62,34,,200,190,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/26/2018,10.07,,0.1,0,0,50,57,41,,280,270,23,29.1,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/27/2018,9.84,,0,0,0,43,49,33,,300,330,19.9,23,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/28/2018,10.96,,0,0,0,36,44,30,,310,270,19.9,25.9,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/29/2018,4.92,,0,0,0,35,46,26,,300,310,13,17,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",11/30/2018,4.92,,0,0,0,42,52,36,0,200,200,10.1,13,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/1/2018,5.37,,0.09,0,0,43,50,41,,80,60,8.9,13,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/2/2018,5.59,,0.07,0,0,51,65,46,,310,220,18.1,23.9,1,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/3/2018,8.28,,0,0,0,59,64,38,,230,,14.1,,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/4/2018,7.38,,0,0,0,43,48,36,,360,10,21,28,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/5/2018,3.36,,0.03,0,0,37,40,28,,250,250,12.1,13,1,,,1,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/6/2018,4.92,,0,0,0,33,45,22,,220,220,15,17,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/7/2018,5.14,,0,0,0,40,48,28,,30,10,15,19,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/8/2018,4.92,,0,0,0,34,43,27,,30,30,12.1,15,,,,,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/9/2018,12.3,,1.04,11.5,0,32,33,30,,20,20,23,29.1,1,1,,1,,,,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/10/2018,9.4,,0,0,7.1,32,36,24,,360,360,19.9,23.9,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/11/2018,5.59,,0,0,5.9,30,42,23,,320,340,10.1,13,1,,,,,,1,
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",12/12/2018,2.46,,0,0,3.9,30,46,19,,200,200,10.1,11,,,,,,,,
